Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
mwdl.org/collections/TopazMuseumCollection.php,2,2,00:01:00,0,0.00%,0.00%,$0.00
mwdl.org/collections/TrailsofHopeOverlandBiographies18461869.php,2,2,00:00:00,0,0.00%,50.00%,$0.00
mwdl.org/collections/TrailsofHopeOverlandDiariesandLetters18461869.php,2,2,00:00:25,0,0.00%,0.00%,$0.00
mwdl.org/collections/UniversityofUtahArchivesPhotographCollection.php,2,2,00:00:09,0,0.00%,0.00%,$0.00
mwdl.org/collections/UniversityofUtahElectronicUniversityArchive.php,2,2,00:00:08,0,0.00%,0.00%,$0.00
mwdl.org/collections/Utah2002OlympicLegacyCollection.php,2,2,00:00:04,1,100.00%,50.00%,$0.00
mwdl.org/collections/UtahGovernorBrighamYoung18501857SpecialElectionProclamation.php,2,2,00:00:00,1,100.00%,50.00%,$0.00
mwdl.org/collections/UtahGovernorJonMHuntsman20052009Schedule.php,2,2,00:00:11,1,0.00%,0.00%,$0.00
mwdl.org/collections/UtahHealthSciencesLibraryConsortium.php,2,2,00:00:20,0,0.00%,0.00%,$0.00
mwdl.org/collections/UtahHistoricalStatutes.php,2,2,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/collections/UtahSkiArchivesNewsletter.php,2,2,00:00:59,0,0.00%,0.00%,$0.00
mwdl.org/collections/UtahStateUniversityPressPublications.php,2,2,00:00:12,0,0.00%,0.00%,$0.00
mwdl.org/collections/VernalUTExpressPhotographCollection.php,2,2,00:00:05,1,100.00%,50.00%,$0.00
mwdl.org/collections/WesternWatersPhotographCollection.php,2,2,00:00:01,0,0.00%,50.00%,$0.00
mwdl.org/collections/WestminsterCollegeFindingAidsEAD.php,2,2,00:00:11,0,0.00%,0.00%,$0.00
mwdl.org/collections/WomensWalkHonoringtheWomenofUtah.php,2,2,00:00:05,0,0.00%,0.00%,$0.00
mwdl.org/events/buildingOnlineExhibits2.php,2,1,00:00:24,0,0.00%,0.00%,$0.00
mwdl.org/events/plpworkshop.php,2,1,00:00:08,1,0.00%,50.00%,$0.00
mwdl.org/getinvolved/memberprogram.php,2,2,00:02:12,1,100.00%,50.00%,$0.00
mwdl.org/partners/BrynerPioneerMuseumPriceUT.php,2,2,00:00:11,0,0.00%,0.00%,$0.00
mwdl.org/partners/CenterforAsianPacificStudiesUniversityofOregon.php,2,2,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/partners/DaughtersoftheUtahPioneersCedarCityUT.php,2,2,00:00:04,1,100.00%,50.00%,$0.00
mwdl.org/partners/DaughtersoftheUtahPioneersSpringvilleUT.php,2,2,00:00:27,0,0.00%,0.00%,$0.00
mwdl.org/partners/DepartmentofHeritageandArts.php,2,2,00:00:51,0,0.00%,0.00%,$0.00
mwdl.org/partners/EmeryCountyUTPublicLibraryandEmeryCountyUTArchives.php,2,1,00:00:33,0,0.00%,0.00%,$0.00
mwdl.org/partners/GreatBasinAssociation.php,2,2,00:08:18,0,0.00%,0.00%,$0.00
mwdl.org/partners/GreatBasinNationalHeritagePartnership.php,2,2,00:00:01,0,0.00%,50.00%,$0.00
mwdl.org/partners/GreenRiverUTPublicLibrary.php,2,2,00:00:02,0,0.00%,0.00%,$0.00
mwdl.org/partners/IdahoCommissionforLibraries.php,2,2,00:00:09,0,0.00%,0.00%,$0.00
mwdl.org/partners/NationalEndowmentfortheHumanitiesandtheAmericanCouncilofLearnedSocieties.php,2,2,00:00:41,0,0.00%,0.00%,$0.00
mwdl.org/partners/ProvoUTCityLibrary.php,2,2,00:00:05,0,0.00%,0.00%,$0.00
mwdl.org/partners/RandallVMillsArchivesofNorthwestFolkloreandtheFolkloreProgramUniversityofOregon.php,2,2,00:00:17,0,0.00%,0.00%,$0.00
mwdl.org/partners/SaltLakeCommunityCollegeLibraries.php,2,2,00:00:04,1,100.00%,50.00%,$0.00
mwdl.org/partners/SouthernUtahUniversitySherrattLibrary.php,2,2,00:00:06,0,0.00%,0.00%,$0.00
mwdl.org/partners/TopazMuseumDeltaUT.php,2,2,00:00:03,1,100.00%,50.00%,$0.00
mwdl.org/partners/UniversityofUtah.php,2,2,00:00:10,1,0.00%,0.00%,$0.00
mwdl.org/partners/UniversityofUtahAmericanWestCenter.php,2,2,00:00:03,1,100.00%,50.00%,$0.00
mwdl.org/partners/UniversityofUtahJamesEFaustLawLibrary.php,2,2,00:00:03,1,100.00%,50.00%,$0.00
mwdl.org/partners/UtahStateLibrary.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/partners/UtahStateUniversityMerrillCazierLibrary.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/partners/UtahTerritorialStatehouseStateParkMuseum.php,2,1,00:01:08,0,0.00%,0.00%,$0.00
www.mwdl.org/ampcollections/WorldWarIIPhotographsbyJMalanHeslop.php,2,1,00:00:34,1,0.00%,50.00%,$0.00
www.mwdl.org/collections/AmericanWestwardMigration.php,2,2,00:00:05,0,0.00%,50.00%,$0.00
www.mwdl.org/collections/FrankandBethineChurchCollection.php,2,1,00:07:17,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/IronCountyUTExtensionOfficePhotographs.php,2,1,00:01:47,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/KarlBodmerAquatintCollection.php,2,1,00:00:18,1,0.00%,50.00%,$0.00
www.mwdl.org/collections/LenJordanCollection.php,2,1,00:02:18,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/pCollections.php,2,1,00:00:07,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/RobertWLimbertCollection.php,2,1,00:05:35,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/WesternWatersPhotographCollection.php,2,2,00:00:10,0,0.00%,50.00%,$0.00
www.mwdl.org/collections/WorldWarIIPOWCampCorrespondenceNewslettersOralHistoryandPhotographs.php,2,1,00:01:59,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/WorldWarIPhotographs.php,2,2,00:00:54,1,100.00%,50.00%,$0.00
www.mwdl.org/partners/BrighamYoungUniversityHaroldBLeeLibrary.php,2,2,00:00:07,0,0.00%,0.00%,$0.00
www.mwdl.org/portals/ead.php,2,1,00:00:21,0,0.00%,50.00%,$0.00
mwdl.org/ampcollections/AmericanFolkloreSocietyPapers.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/ampcollections/BarreToelkenFieldworkImageCollection.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/ampcollections/BranchNormalSchoolCatalogs.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/ampcollections/CharlesSaladinoLandscapeArchitectureCollection.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/ampcollections/ColoradoRiverbedCase.php,1,1,00:00:22,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/RegreeningofCacheValley.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/ampcollections/SaltLakeCommunityCollegeAudiovisualArchives.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/ampcollections/SanpeteCountyUtahCountyClerkDeathRegister.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/ampcollections/TESLReporter.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/ampcollections/TooeleCountyUTHistories.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/amppartners/BuffaloBillCenteroftheWestMcCrackenResearchLibrary.php,1,1,00:00:18,0,0.00%,0.00%,$0.00
mwdl.org/amppartners/DepartmentofHeritageandArts.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/amppartners/EmeryCountyUTArchives.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/amppartners/GreenRiverUTPublicLibrary.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/amppartners/MorganCountyUTHistoricalSocietyandMorganCountyUTPublicLibrary.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/amppartners/UniversityofNevadaRenoUniversityLibraries.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/amppartners/UtahAcademicLibraryConsortium.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/amppartners/UtahMuseumofContemporaryArt.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
