Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
mwdl.org/collections/LessonsTheJournaloftheCenterforTeachingandLearningExcellence.php,2,2,00:00:14,0,0.00%,0.00%,$0.00
mwdl.org/collections/MormonPacificHistoricalSociety.php,2,2,00:00:11,0,0.00%,0.00%,$0.00
mwdl.org/collections/NeuroOphthalmologyAAONANOSClinicalCollection.php,2,1,00:00:20,0,0.00%,0.00%,$0.00
mwdl.org/collections/NeuroOphthalmologyNorthAmericanNeuroOphthalmologySocietyAnnualMeetingCollection.php,2,2,00:00:32,0,0.00%,0.00%,$0.00
mwdl.org/collections/OurDailyDiaryTopazWarRelocationCenter.php,2,2,00:00:10,1,100.00%,50.00%,$0.00
mwdl.org/collections/ProvoUTCityLibraryHistoricalPhotographs.php,2,2,00:00:19,0,0.00%,50.00%,$0.00
mwdl.org/collections/RobertWLimbertCollection.php,2,2,00:00:06,0,0.00%,0.00%,$0.00
mwdl.org/collections/SaltLakeCityPublicLibrarySpecialCollections.php,2,1,00:10:55,1,0.00%,50.00%,$0.00
mwdl.org/collections/SaltLakeCommunityCollegeCulinaryArtsProgramArchives.php,2,2,00:00:03,0,0.00%,0.00%,$0.00
mwdl.org/collections/SaltLakeCommunityCollegePhotographArchives.php,2,1,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/collections/ShiplerCommercialPhotographers.php,2,2,00:00:08,1,100.00%,50.00%,$0.00
mwdl.org/collections/TahoeResources.php,2,2,00:00:07,0,0.00%,0.00%,$0.00
mwdl.org/collections/TaylorWoolleyPhotographCollection.php,2,2,00:00:15,1,100.00%,50.00%,$0.00
mwdl.org/collections/TheaterProgramsCollection18661995.php,2,2,00:00:09,1,100.00%,50.00%,$0.00
mwdl.org/collections/ThornePhotographCollection.php,2,2,00:00:03,0,0.00%,0.00%,$0.00
mwdl.org/collections/UpperSnakeRiverValleyIdahoHistories.php,2,1,00:10:44,0,0.00%,0.00%,$0.00
mwdl.org/collections/UtahGovernmentDigitalLibrary.php,2,2,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/WeberCountyPolkDirectories.php,2,2,00:00:16,1,0.00%,50.00%,$0.00
mwdl.org/collections/WesternShoshoneDefenseProject.php,2,2,00:02:29,1,0.00%,50.00%,$0.00
mwdl.org/collections/WestminsterCollegePhotographCollection.php,2,2,00:08:35,0,0.00%,0.00%,$0.00
mwdl.org/events/events.php,2,2,00:00:06,2,50.00%,50.00%,$0.00
mwdl.org/getinvolved/becomeMember.php,2,1,00:00:27,0,0.00%,0.00%,$0.00
mwdl.org/getinvolved/memberprogram.php,2,2,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/maps/map_cities.php,2,2,00:01:08,0,0.00%,0.00%,$0.00
mwdl.org/maps/map_counties_compare.php,2,2,00:00:21,1,0.00%,0.00%,$0.00
mwdl.org/maps/map_countries.php,2,2,00:00:26,1,100.00%,50.00%,$0.00
mwdl.org/partners/NorthBinghamCountyIDDistrictLibrary.php,2,2,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/partners/OregonStateUniversityLibraries.php,2,2,00:00:05,0,0.00%,50.00%,$0.00
mwdl.org/partners/UniversityofUtahSpencerSEcclesHealthSciencesLibrary.php,2,2,00:00:22,0,0.00%,0.00%,$0.00
test.mwdl.org/collections/collections.php,2,1,00:00:16,1,0.00%,50.00%,$0.00
www.mwdl.org/ampcollections/BrighamYoungUniversityHistoricalPhotographsWalterMCampCollection.php,2,1,00:05:45,1,0.00%,50.00%,$0.00
www.mwdl.org/ampcollections/FrankBeckwithCollection.php,2,1,00:07:58,0,0.00%,50.00%,$0.00
www.mwdl.org/ampcollections/HistoricalAmericanForkUT.php,2,1,00:00:07,1,0.00%,50.00%,$0.00
www.mwdl.org/amppartners/DaughtersoftheUtahPioneersSpringvilleUT.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
www.mwdl.org/amppartners/USForestServiceDixieNationalForest.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
www.mwdl.org/collections/AllenLeighPhotographs.php,2,1,00:00:12,0,0.00%,50.00%,$0.00
www.mwdl.org/collections/BrighamYoungUniversityThesesandDissertations.php,2,2,00:00:04,1,100.00%,50.00%,$0.00
www.mwdl.org/collections/JohnMillsWhitakerPapers.php,2,2,00:00:14,1,0.00%,50.00%,$0.00
www.mwdl.org/collections/OremUTSchoolYearbooks.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
www.mwdl.org/collections/PaulRCheesmanCollection.php,2,1,00:01:37,1,0.00%,0.00%,$0.00
www.mwdl.org/collections/UniversityofUtahCollegeofLawPublications.php,2,1,00:00:21,1,0.00%,50.00%,$0.00
www.mwdl.org/collections/UtahAmericanIndianDigitalArchiveOralHistoriesTranscripts.php,2,1,00:00:28,0,0.00%,0.00%,$0.00
www.mwdl.org/getinvolved/becomePartner.php,2,1,00:00:21,0,0.00%,0.00%,$0.00
www.mwdl.org/getinvolved/policies.php,2,2,00:00:31,2,50.00%,50.00%,$0.00
www.mwdl.org/partners/BuffaloBillCenteroftheWestMcCrackenResearchLibrary.php,2,2,00:00:55,0,0.00%,0.00%,$0.00
www.mwdl.org/partners/GreenRiverUT.php,2,1,00:04:41,0,0.00%,0.00%,$0.00
www.mwdl.org/partners/SouthernUtahUniversitySherrattLibrary.php,2,2,00:04:23,0,0.00%,0.00%,$0.00
www.mwdl.org/partners/UniversityofUtah.php,2,1,00:03:10,0,0.00%,0.00%,$0.00
www.mwdl.org/partners/UniversityofUtahJWillardMarriottLibrary.php,2,2,00:00:34,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/FrankLloydWrightWasmuthPortfolio.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/ampcollections/GreatBasinHistoryofMedicinePhotographArchives.php,1,1,00:01:11,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/GreatBasinMuseumCollection.php,1,1,00:00:55,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/GreenRiverLaunchComplexUSAirForce.php,1,1,00:00:28,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/HistoryofShelleyID.php,1,1,00:00:18,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/JohnWFitzgeraldCollection.php,1,1,00:00:05,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/KarlBodmerAquatintCollection.php,1,1,00:00:03,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/LandUseTransportationScenarioPlanning.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/ampcollections/LettersofPhilipIIKingofSpain.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/ampcollections/PracticingMedicineAHistoricalGlimpseatUtahandBeyond.php,1,1,00:00:55,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/SaltLakeCommunityCollegeAudiovisualArchives.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/ampcollections/ThornePhotographCollection.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/ampcollections/UtahValleyUniversityDepartmentalPublications.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/ampcollections/WesternWatersElectronicResources.php,1,1,00:01:03,0,0.00%,0.00%,$0.00
mwdl.org/amppartners/BrighamYoungUniversityHaroldBLeeLibrary.php,1,1,00:00:08,0,0.00%,0.00%,$0.00
mwdl.org/amppartners/DepartmentofHeritageandArts.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/amppartners/UniversityofUtahSpencerSEcclesHealthSciencesLibrary.php,1,1,00:00:11,0,0.00%,0.00%,$0.00
mwdl.org/amppartners/UtahMuseumofContemporaryArt.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/AmericanTravelersinItaly.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/ArtifactCollection.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/BannerMiningandMillingCompany.php,1,1,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/collections/BearLakeMonster.php,1,1,00:00:00,0,0.00%,0.00%,$0.00
mwdl.org/collections/BenLomondHighSchoolScrapbooks.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/CacheCountyPlatMapPhotographCollection.php,1,1,00:00:06,0,0.00%,0.00%,$0.00
mwdl.org/collections/CecilDAndrus.php,1,1,00:00:03,0,0.00%,0.00%,$0.00
mwdl.org/collections/CharlesRSavagePhotographs1.php,1,1,00:01:22,0,0.00%,0.00%,$0.00
mwdl.org/collections/CivilizationHamblin.php,1,1,00:00:20,0,0.00%,0.00%,$0.00
mwdl.org/collections/ColoradoRiverbedCase.php,1,1,00:00:03,0,0.00%,0.00%,$0.00
