Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
www.mwdl.org/collections/VonDelChamberlainCulturalAstronomyCollection.php,3,2,00:05:13,1,0.00%,33.33%,$0.00
www.mwdl.org/collections/WilliamDHurstPapers.php,3,2,00:03:23,1,100.00%,33.33%,$0.00
www.mwdl.org/partners/BrighamYoungUniversityHaroldBLeeLibrary.php,3,3,00:02:22,0,0.00%,33.33%,$0.00
www.mwdl.org/partners/BrighamYoungUniversityHawaii.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
www.mwdl.org/partners/DepartmentofHeritageandArts.php,3,3,00:01:03,1,0.00%,0.00%,$0.00
www.mwdl.org/partners/UniversityofNevadaRenoUniversityLibraries.php,3,2,00:00:19,1,100.00%,33.33%,$0.00
www.mwdl.org/partners/WeberStateUniversityStewartLibrary.php,3,2,00:00:47,1,100.00%,33.33%,$0.00
mwdl.org/ampcollections/AllenLeighPhotographs.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/ampcollections/BeaverUTMurdockAcademyCollection.php,2,1,00:00:54,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/CedarCityUtahCityandCemeteryMap.php,2,2,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/ampcollections/DaughtersoftheUtahPioneersKaysvilleUTPhillipsCampBiographies.php,2,1,00:00:28,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/FrankLloydWrightWasmuthPortfolio.php,2,1,00:00:17,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/JohnWesleyPowellCollection.php,2,2,00:01:30,0,0.00%,50.00%,$0.00
mwdl.org/ampcollections/UniversityofUtahRareBooksCollection.php,2,1,00:02:17,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/UtahDivisionofAnimalIndustryBrandBooks.php,2,1,00:06:14,0,0.00%,50.00%,$0.00
mwdl.org/amppartners/BrighamYoungUniversityHaroldBLeeLibrary.php,2,2,00:00:59,0,0.00%,0.00%,$0.00
mwdl.org/collections/AmericanForkCityUTRoyalty.php,2,1,00:00:02,0,0.00%,50.00%,$0.00
mwdl.org/collections/BrighamYoungUniversityHistoricalPhotographsWalterMCampCollection.php,2,2,00:00:08,0,0.00%,0.00%,$0.00
mwdl.org/collections/EmeryCountyUTHistoryPhotographs.php,2,2,00:15:43,1,100.00%,50.00%,$0.00
mwdl.org/collections/EsplinFamilyCollection.php,2,2,00:00:09,0,0.00%,50.00%,$0.00
mwdl.org/collections/FolkBistro.php,2,2,00:03:25,0,0.00%,0.00%,$0.00
mwdl.org/collections/GreenRiverLaunchComplexUSAirForce.php,2,2,00:01:01,0,0.00%,0.00%,$0.00
