Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=2&vl(334075669UI1)=all_items&indx=11&vl(1UI0)=contains&scp.scps=scope:(mw)&vid=MWDL&vl(freeText0)=salt air&dstmp=1521221221740,4,1,00:00:44,0,0.00%,25.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=2&vl(35820410UI1)=lsr12&indx=11&vl(1UI0)=contains&scp.scps=scope:(mw)&vid=MWDL&vl(freeText1)=Utah State Historical Society&vl(freeText0)=taliesin&dstmp=1521055004919,4,1,00:00:56,0,0.00%,25.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=2&vl(35820410UI1)=lsr13&vl(35821425UI2)=all_items&vl(12791079UI0)=any&indx=11&vl(1UI0)=contains&vid=MWDL&vl(boolOperator1)=AND&vl(boolOperator0)=AND&vl(42535446UI3)=all_items&vl(freeText1)=Murray&vl(freeText0)=Lester&dstmp=1521862632501,4,1,00:00:42,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=2&vl(35820410UI1)=lsr13&vl(35821425UI2)=all_items&vl(12791079UI0)=any&indx=11&vl(1UI0)=contains&vid=MWDL&vl(boolOperator1)=AND&vl(boolOperator0)=AND&vl(42535446UI3)=all_items&vl(freeText1)=Utah State Historical Society Classified Photograph Collection&vl(freeText0)=1300 SOUTH&dstmp=1522353477634,4,1,00:00:19,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=21&vl(35820410UI1)=lsr13&indx=201&scp.scps=scope:(mw)&vid=MWDL&vl(freeText1)=Clifford Bray Photographs&dstmp=1520910279752,4,1,00:00:21,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=3&rfnGrpCounter=1&vl(334075669UI1)=all_items&indx=21&rfnExcGrp=1&rfnExcGrp=1&rfnExcGrp=1&rfnExcGrp=1&rfnExcGrp=1&rfnExcGrp=1&vl(1UI0)=contains&scp.scps=scope:(mw)&vid=MWDL&mulExcFctN=facet_local1&mulExcFctN=facet_local1&mulExcFctN=facet_local1&mulExcFctN=facet_local1&mulExcFctN=facet_local1&mulExcFctN=facet_local1&fctExcV=French Political Pamphlets&fctExcV=Children's Book and Play Review&fctExcV=Utah State Historical Society Encoded Archival Description (EAD) Finding Aids&fctExcV=Brigham Young University Finding Aids&fctExcV=Utah State University Special Collections Registers (EAD Finding Aids)&fctExcV=University of Utah Encoded Archival Description (EAD) Finding Aids&vl(freeText0)=outlaws&dstmp=1520277233704,4,1,00:00:10,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=3&rfnGrpCounter=1&vl(334075669UI1)=all_items&indx=21&rfnExcGrp=1&rfnExcGrp=1&rfnExcGrp=1&vl(1UI0)=contains&scp.scps=scope:(mw)&vid=MWDL&mulExcFctN=facet_local1&mulExcFctN=facet_local1&mulExcFctN=facet_local1&fctExcV=Utah Division of State Archives Series Inventories&fctExcV=University of Utah Encoded Archival Description (EAD) Finding Aids&fctExcV=Frank Beckwith Collection&vl(freeText0)=1983 floods&dstmp=1520278925693,4,1,00:00:07,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=37&vl(35820410UI1)=lsr13&indx=361&scp.scps=scope:(mw)&vid=MWDL&vl(freeText1)=Clifford Bray Photographs&dstmp=1520912916192,4,1,00:00:16,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=4&rfnGrpCounter=2&indx=31&rfnExcGrp=2&vl(1UI0)=contains&scp.scps=scope:(mw)&fctV=Utah&vid=MWDL&mulExcFctN=facet_local1&fctExcV=Utah State Historical Society Classified Photograph Collection&rfnGrp=1&fctN=facet_local8&vl(freeText0)=mountains&dstmp=1520365894854,4,1,00:00:11,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=4&vl(334075669UI1)=all_items&indx=151&vl(1UI0)=exact&scp.scps=scope:(mw)&vid=MWDL&vl(freeText0)=warburton&dstmp=1520377460235,4,1,00:00:27,0,0.00%,0.00%,$0.00
"utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=40&indx=391&vl(1UI0)=contains&scp.scps=scope:(mw)&vid=MWDL&vl(freeText0)=alta, utah&dstmp=1522186914364",4,1,00:00:14,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=40&vl(35820410UI1)=lsr13&indx=391&scp.scps=scope:(mw)&vid=MWDL&vl(freeText1)=Clifford Bray Photographs&dstmp=1520913131137,4,1,00:00:24,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=42&vl(35820410UI1)=lsr13&indx=411&scp.scps=scope:(mw)&vid=MWDL&vl(freeText1)=Clifford Bray Photographs&dstmp=1520913301498,4,1,00:00:17,0,0.00%,0.00%,$0.00
"utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=49&indx=481&vl(1UI0)=contains&scp.scps=scope:(mw)&vid=MWDL&vl(freeText0)=alta, utah&dstmp=1522187278829",4,1,00:00:20,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=5&rfnGrpCounter=1&vl(334075669UI1)=all_items&indx=41&rfnExcGrp=1&rfnExcGrp=1&rfnExcGrp=1&rfnExcGrp=1&rfnExcGrp=1&rfnExcGrp=1&vl(1UI0)=contains&scp.scps=scope:(mw)&vid=MWDL&mulExcFctN=facet_local1&mulExcFctN=facet_local1&mulExcFctN=facet_local1&mulExcFctN=facet_local1&mulExcFctN=facet_local1&mulExcFctN=facet_local1&fctExcV=French Political Pamphlets&fctExcV=Children's Book and Play Review&fctExcV=Utah State Historical Society Encoded Archival Description (EAD) Finding Aids&fctExcV=Brigham Young University Finding Aids&fctExcV=Utah State University Special Collections Registers (EAD Finding Aids)&fctExcV=University of Utah Encoded Archival Description (EAD) Finding Aids&vl(freeText0)=outlaws&dstmp=1520277305782,4,1,00:00:08,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=5&rfnGrpCounter=1&vl(334075669UI1)=all_items&indx=41&vl(1UI0)=contains&scp.scps=scope:(mw)&vid=MWDL&fctV=[1900 TO 1950]&rfnGrp=1&fctN=facet_searchcreationdate&vl(freeText0)=vehicles&dstmp=1522085226457,4,1,00:00:09,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=52&vl(35820410UI1)=lsr13&indx=511&scp.scps=scope:(mw)&vid=MWDL&vl(freeText1)=Clifford Bray Photographs&dstmp=1521261326495,4,1,00:00:29,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=55&vl(35820410UI1)=lsr13&indx=541&scp.scps=scope:(mw)&vid=MWDL&vl(freeText1)=Clifford Bray Photographs&dstmp=1521261699563,4,1,00:00:24,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=6&rfnGrpCounter=1&vl(334075669UI1)=all_items&indx=51&rfnExcGrp=1&rfnExcGrp=1&rfnExcGrp=1&vl(1UI0)=contains&scp.scps=scope:(mw)&vid=MWDL&mulExcFctN=facet_local1&mulExcFctN=facet_local1&mulExcFctN=facet_local1&fctExcV=Utah Division of State Archives Series Inventories&fctExcV=University of Utah Encoded Archival Description (EAD) Finding Aids&fctExcV=Frank Beckwith Collection&vl(freeText0)=1983 floods&dstmp=1520278971379,4,1,00:00:12,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=6&vl(35820410UI1)=lsr13&indx=51&scp.scps=scope:(mw)&vid=MWDL&vl(freeText1)=Clifford Bray Photographs&dstmp=1520827886329,4,1,00:00:41,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=60&vl(35820410UI1)=lsr13&indx=591&scp.scps=scope:(mw)&vid=MWDL&vl(freeText1)=Clifford Bray Photographs&dstmp=1521665477940,4,1,00:00:31,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=62&vl(35820410UI1)=lsr13&indx=611&scp.scps=scope:(mw)&vid=MWDL&vl(freeText1)=Clifford Bray Photographs&dstmp=1521665794623,4,1,00:00:36,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=69&vl(35820410UI1)=lsr13&indx=681&scp.scps=scope:(mw)&vid=MWDL&vl(freeText1)=Clifford Bray Photographs&dstmp=1521785112151,4,1,00:00:42,0,0.00%,0.00%,$0.00
"utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=71&indx=701&vl(1UI0)=contains&scp.scps=scope:(mw)&vid=MWDL&vl(freeText0)=alta, utah&dstmp=1522187737078",4,1,00:00:21,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=79&vl(35820410UI1)=lsr13&indx=781&scp.scps=scope:(mw)&vid=MWDL&vl(freeText1)=Clifford Bray Photographs&dstmp=1521866986759,4,1,00:00:26,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=8&rfnGrpCounter=1&indx=71&vl(1UI0)=contains&scp.scps=scope:(mw)&vid=MWDL&fctV=images&rfnGrp=1&fctN=facet_rtype&vl(freeText0)=orem&dstmp=1521578154743,4,1,00:00:26,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=86&vl(35820410UI1)=lsr13&indx=851&scp.scps=scope:(mw)&vid=MWDL&vl(freeText1)=Clifford Bray Photographs&dstmp=1521953160646,4,1,00:00:33,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?pageNumberComingFrom=9&rfnGrpCounter=1&vl(35820410UI1)=lsr13&indx=81&scp.scps=scope:(mw)&vid=MWDL&fctV=Families--Photographs&rfnGrp=1&fctN=facet_topic&vl(freeText1)=Frank Beckwith Collection&dstmp=1522263987315,4,1,00:00:47,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?rfnGrpCounter=2&rfnGrpCounter=1&indx=21&rfnExcGrp=1&vl(1UI0)=contains&scp.scps=scope:(mw)&vid=MWDL&mulExcFctN=facet_local1&fctExcV=University of Utah Photograph Archives&vl(freeText0)=joe hill&dstmp=1522085910064&fctExcV=Utah Governor William Spry (1909-1917) Joseph Hillstrom Correspondence&mulExcFctN=facet_local1&rfnExcGrp=2&fctExcV=Utah Governor William Spry (1909-1917) Joseph Hillstrom Petitions&mulExcFctN=facet_local1&rfnExcGrp=2,4,1,00:00:28,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?scp.scps=scope:(mw)&vid=MWDL&indx=1&vl(35820410UI1)=lsr12&vl(freeText1)=Utah+Valley+University+-+Woodbury+Art+Museum,4,2,00:00:23,1,0.00%,50.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?scp.scps=scope:(mw)&vid=MWDL&indx=1&vl(35820410UI1)=lsr13&vl(freeText1)=American+Westward+Migration,4,3,00:01:00,3,33.33%,50.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?scp.scps=scope:(mw)&vid=MWDL&indx=1&vl(35820410UI1)=lsr13&vl(freeText1)=Civilian+Conservation+Corps+in+Utah,4,3,00:00:30,3,33.33%,25.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?scp.scps=scope:(mw)&vid=MWDL&indx=1&vl(35820410UI1)=lsr13&vl(freeText1)=Como+Springs+(UT)+Resort,4,2,00:00:22,2,50.00%,50.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?scp.scps=scope:(mw)&vid=MWDL&indx=1&vl(35820410UI1)=lsr13&vl(freeText1)=Eccles+Business+Correspondence,4,4,00:00:16,3,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?scp.scps=scope:(mw)&vid=MWDL&indx=1&vl(35820410UI1)=lsr13&vl(freeText1)=Stacks:+Idaho's+Digital+Repository+-+Idaho+Department+of+Health+and+Welfare,4,2,00:00:30,1,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?scp.scps=scope:(mw)&vid=MWDL&indx=1&vl(35820410UI1)=lsr13&vl(freeText1)=Topaz+Museum+Collection,4,3,00:03:49,2,100.00%,50.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?scp.scps=scope:(mw)&vid=MWDL&indx=1&vl(35820410UI1)=lsr13&vl(freeText1)=Utah+Third+District+Court:+Salt+Lake+County+Civil+Case+Indexes,4,4,00:00:17,3,33.33%,50.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?scp.scps=scope:(mw)&vid=MWDL&indx=1&vl(35820410UI1)=lsr13&vl(freeText1)=Vernal+(UT)+Express+Photograph+Collection,4,4,00:00:40,2,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?scp.scps=scope:(mw)&vid=MWDL&indx=1&vl(35820410UI1)=lsr13&vl(freeText1)=World+War+I+Edmond+(Ted)+Littlefield,4,1,00:00:24,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?scp.scps=scope:(mw)&vid=MWDL&indx=1&vl(35820410UI1)=lsr15&vl(freeText1)=+Knowledge+Weavers+ECG,4,3,00:00:08,3,66.67%,50.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?vl(1UI0)=contains&scp.scps=scope:(mw)&dstmp=1398105346960&indx=1&vl(freeText0)=Salt+Lake+City&vid=MWDL,4,4,00:00:48,1,0.00%,50.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?vl(1UI0)=contains&scp.scps=scope:(mw)&indx=1&vl(freeText0)=Pioneers&vid=MWDL,4,3,00:02:07,2,50.00%,50.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/search.do?vl(1UI0)=contains&vl(12791079UI0)=sub&vl(35821425UI2)=collections&indx=1&vid=MWDL&vl(freeText0)=Artifacts,4,2,00:00:25,2,0.00%,25.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/XXX1522523610552,4,1,00:02:50,0,0.00%,25.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/1298.php,3,2,00:00:15,0,0.00%,0.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/1545.php,3,1,00:01:21,0,0.00%,0.00%,$0.00
mwdl.org/collections/1059.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/1112.php,3,2,00:01:03,2,50.00%,66.67%,$0.00
mwdl.org/collections/1126.php,3,2,00:01:19,2,50.00%,66.67%,$0.00
mwdl.org/collections/1184.php,3,2,00:01:43,1,100.00%,66.67%,$0.00
mwdl.org/collections/1191.php,3,3,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1201.php,3,3,00:01:01,1,100.00%,33.33%,$0.00
mwdl.org/collections/1209.php,3,2,00:01:07,0,0.00%,33.33%,$0.00
mwdl.org/collections/1238.php,3,2,00:00:43,0,0.00%,0.00%,$0.00
mwdl.org/collections/1241.php,3,2,00:01:51,1,0.00%,33.33%,$0.00
mwdl.org/collections/1244.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/1252.php,3,1,00:09:06,0,0.00%,0.00%,$0.00
mwdl.org/collections/1255.php,3,2,00:00:22,0,0.00%,0.00%,$0.00
mwdl.org/collections/1315.php,3,2,00:00:09,2,50.00%,66.67%,$0.00
mwdl.org/collections/1316.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/1500.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/1525.php,3,2,00:00:55,0,0.00%,33.33%,$0.00
mwdl.org/collections/1558.php,3,3,00:00:04,2,100.00%,66.67%,$0.00
mwdl.org/collections/1634.php,3,1,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/collections/1640.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/1648.php,3,2,00:00:13,0,0.00%,33.33%,$0.00
mwdl.org/collections/1676.php,3,2,00:00:35,2,50.00%,66.67%,$0.00
mwdl.org/collections/1785.php,3,3,00:00:54,2,100.00%,66.67%,$0.00
mwdl.org/collections/1824.php,3,2,00:00:17,2,50.00%,66.67%,$0.00
mwdl.org/collections/1949.php,3,2,00:00:31,0,0.00%,33.33%,$0.00
mwdl.org/collections/2014.php,3,1,00:00:17,0,0.00%,0.00%,$0.00
mwdl.org/collections/2032.php,3,1,00:00:17,0,0.00%,33.33%,$0.00
mwdl.org/collections/2038.php,3,2,00:00:11,0,0.00%,0.00%,$0.00
mwdl.org/collections/2062.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/2078.php,3,1,00:00:13,1,0.00%,33.33%,$0.00
mwdl.org/collections/2081.php,3,3,00:00:29,2,50.00%,33.33%,$0.00
mwdl.org/collections/2104.php,3,1,00:00:07,0,0.00%,0.00%,$0.00
mwdl.org/collections/2143.php,3,2,00:00:28,0,0.00%,33.33%,$0.00
mwdl.org/collections/2153.php,3,3,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/2163.php,3,2,00:04:06,0,0.00%,0.00%,$0.00
mwdl.org/collections/2172.php,3,2,00:01:43,0,0.00%,33.33%,$0.00
mwdl.org/collections/2199.php,3,3,00:06:20,1,0.00%,0.00%,$0.00
mwdl.org/collections/2301.php,3,3,00:01:15,1,100.00%,33.33%,$0.00
mwdl.org/collections/2302.php,3,3,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/dpla/about_dpla.php,3,1,00:00:20,1,0.00%,0.00%,$0.00
mwdl.org/events/buildingOnlineExhibits.php,3,1,00:01:05,1,0.00%,33.33%,$0.00
mwdl.org/maps/map_partners.php,3,2,00:00:20,0,0.00%,0.00%,$0.00
mwdl.org/partners/109.php,3,3,00:00:03,2,100.00%,66.67%,$0.00
mwdl.org/partners/118.php,3,2,00:00:11,0,0.00%,33.33%,$0.00
mwdl.org/partners/369.php,3,3,00:00:48,1,100.00%,33.33%,$0.00
mwdlnews.blogspot.com/2018/03/mwdl-bids-farewell-to-avalon-snell-we.html?m=1,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdlnews.blogspot.com/2018/03/new-collections-from-boise-state.html?m=1,3,1,00:00:17,1,0.00%,33.33%,$0.00
mwdlnews.blogspot.com/2018/03/new-collections-from-utah-state.html?platform=hootsuite&m=1,3,3,00:00:08,3,0.00%,0.00%,$0.00
test.mwdl.org/collections/BensonInstituteTheses.php,3,2,00:00:06,0,0.00%,33.33%,$0.00
test.mwdl.org/collections/GreenRiverLaunchComplexUSAirForce.php,3,3,00:01:15,0,0.00%,0.00%,$0.00
test.mwdl.org/collections/MS5CodyLocalHistoryCollection.php,3,1,00:00:27,1,0.00%,0.00%,$0.00
test.mwdl.org/collections/ShowgirlsCollection.php,3,2,00:00:27,0,0.00%,33.33%,$0.00
test.mwdl.org/collections/VonDelChamberlainCulturalAstronomyCollection.php,3,3,00:01:25,0,0.00%,33.33%,$0.00
test.mwdl.org/NewSite/collections/pCollections.php,3,2,00:00:17,0,0.00%,33.33%,$0.00
test.mwdl.org/NewSite/getinvolved/oai_queries.php,3,3,00:00:00,2,100.00%,100.00%,$0.00
test.mwdl.org/partners/BrighamYoungUniversity.php,3,2,00:00:08,0,0.00%,0.00%,$0.00
test.mwdl.org/partners/GreatBasinMuseum.php,3,1,00:02:21,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/display.do?tabs=viewOnlineTab&gathStatTab=true&doc=digcoll_uuu_11USHS_ccc/1468&indx=10&recIds=digcoll_uuu_11USHS_ccc/1468&recIdxs=9&elementId=9&frbrVersion=&vl(35820410UI1)=lsr13&vl(1UI0)=contains&scp.scps=scope:(mw)&vid=MWDL&vl(freeText1)=Civilian+Conservation+Corps+in+Utah&vl(freeText0)=SCS-4 Willard&dstmp=1521626608276,3,1,00:02:39,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_byu_12BachOutreach/2435,3,3,00:07:20,3,66.67%,66.67%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_byu_12Civilization/433,3,1,00:00:37,1,0.00%,33.33%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_byu_12Civilization/468,3,3,00:00:00,3,100.00%,100.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_byu_12Civilization/884,3,1,00:06:14,1,0.00%,33.33%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_byu_12Diaries/4216,3,2,00:00:20,2,0.00%,33.33%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_byu_12Diaries/7662,3,2,00:03:15,2,50.00%,33.33%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_byu_12GEA/11714,3,1,00:03:04,1,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_byu_12GEA/8293,3,3,00:00:00,3,100.00%,100.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_byu_12Jackson/4129,3,2,00:00:25,2,50.00%,66.67%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_byu_12Jackson/4221,3,3,00:00:41,1,0.00%,66.67%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_byu_12RelEd/4970,3,1,00:01:51,0,0.00%,33.33%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_icl_39p16293coll3/252911,3,1,00:00:36,1,0.00%,33.33%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_msu_45msu-photos/1367,3,3,00:05:48,0,0.00%,33.33%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_ore_47illustrated-booklets/fx719w089,3,2,00:01:13,0,0.00%,33.33%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_slc_27islandora_stnews/islandora:17672,3,1,00:00:10,0,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_suu_13BAC_Photos/933,3,2,00:00:07,2,50.00%,66.67%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_suu_13crawford/2764,3,3,00:00:00,3,100.00%,100.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_suu_13crawford/3106,3,1,00:00:12,1,0.00%,33.33%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_suu_13crawford/3118,3,2,00:00:13,2,50.00%,66.67%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_suu_13Emery/992,3,2,00:00:28,2,50.00%,66.67%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_unl_14LV_Maps/480,3,3,00:00:00,3,100.00%,100.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_unl_14lv_water/605,3,1,00:07:45,1,0.00%,33.33%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_unl_14ohr/1191,3,1,00:00:11,1,0.00%,33.33%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_unr_15basqcoll/2308,3,2,00:00:15,2,50.00%,66.67%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_unr_15basqcoll/3265,3,1,00:00:34,1,0.00%,0.00%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_unr_15nevagpub/1397,3,1,00:00:22,1,0.00%,33.33%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_unr_15spphotos/4752,3,2,00:02:14,2,50.00%,66.67%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_unr_15spphotos/7663,3,2,00:00:06,2,50.00%,66.67%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_usa_17328/6587,3,1,00:02:39,0,0.00%,33.33%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_usl_22library2_lib/22789,3,1,00:00:21,1,0.00%,33.33%,$0.00
utah-primoprod.hosted.exlibrisgroup.com/primo_library/libweb/action/dlDisplay.do?vid=MWDL&docId=digcoll_usl_22library2_lib/23436,3,2,00:01:08,2,0.00%,33.33%,$0.00
